Estacion;Fecha inicial;Fecha final;PM2.5
ZIPAQUIRA - URBANO;22/01/2024 5:59;22/01/2024 6:58;6,25
ZIPAQUIRA - URBANO;22/01/2024 4:59;22/01/2024 5:58;6,48
ZIPAQUIRA - URBANO;22/01/2024 3:59;22/01/2024 4:58;6,54
ZIPAQUIRA - URBANO;22/01/2024 2:59;22/01/2024 3:58;5,21
ZIPAQUIRA - URBANO;22/01/2024 1:59;22/01/2024 2:58;6,65
ZIPAQUIRA - URBANO;22/01/2024 0:59;22/01/2024 1:58;8,39
ZIPAQUIRA - URBANO;21/01/2024 23:59;22/01/2024 0:58;6,42
ZIPAQUIRA - URBANO;21/01/2024 22:59;21/01/2024 23:58;7,06
ZIPAQUIRA - URBANO;21/01/2024 21:59;21/01/2024 22:58;9,22
ZIPAQUIRA - URBANO;21/01/2024 20:59;21/01/2024 21:58;9,75
ZIPAQUIRA - URBANO;21/01/2024 19:59;21/01/2024 20:58;7,95
ZIPAQUIRA - URBANO;21/01/2024 18:59;21/01/2024 19:58;7,05
ZIPAQUIRA - URBANO;21/01/2024 17:59;21/01/2024 18:58;5,75
ZIPAQUIRA - URBANO;21/01/2024 16:59;21/01/2024 17:58;4,51
ZIPAQUIRA - URBANO;21/01/2024 15:59;21/01/2024 16:58;3,77
ZIPAQUIRA - URBANO;21/01/2024 14:59;21/01/2024 15:58;3,84
ZIPAQUIRA - URBANO;21/01/2024 13:59;21/01/2024 14:58;3,84
ZIPAQUIRA - URBANO;21/01/2024 12:59;21/01/2024 13:58;3,53
ZIPAQUIRA - URBANO;21/01/2024 11:59;21/01/2024 12:58;4,06
ZIPAQUIRA - URBANO;21/01/2024 10:59;21/01/2024 11:58;3,95
ZIPAQUIRA - URBANO;21/01/2024 9:59;21/01/2024 10:58;3,53
ZIPAQUIRA - URBANO;21/01/2024 8:59;21/01/2024 9:58;3,63
ZIPAQUIRA - URBANO;21/01/2024 7:59;21/01/2024 8:58;4,05
ZIPAQUIRA - URBANO;21/01/2024 6:59;21/01/2024 7:58;3,33
ZIPAQUIRA - URBANO;21/01/2024 5:59;21/01/2024 6:58;3,59
ZIPAQUIRA - URBANO;21/01/2024 4:59;21/01/2024 5:58;6,63
ZIPAQUIRA - URBANO;21/01/2024 3:59;21/01/2024 4:58;9,75
ZIPAQUIRA - URBANO;21/01/2024 2:59;21/01/2024 3:58;12,1
ZIPAQUIRA - URBANO;21/01/2024 1:59;21/01/2024 2:58;13,81
ZIPAQUIRA - URBANO;21/01/2024 0:59;21/01/2024 1:58;14,28
ZIPAQUIRA - URBANO;20/01/2024 23:59;21/01/2024 0:58;12,66
ZIPAQUIRA - URBANO;20/01/2024 22:59;20/01/2024 23:58;7,2
ZIPAQUIRA - URBANO;20/01/2024 21:59;20/01/2024 22:58;9,22
ZIPAQUIRA - URBANO;20/01/2024 20:59;20/01/2024 21:58;8,3
ZIPAQUIRA - URBANO;20/01/2024 19:59;20/01/2024 20:58;8,78
ZIPAQUIRA - URBANO;20/01/2024 18:59;20/01/2024 19:58;6,02
ZIPAQUIRA - URBANO;20/01/2024 17:59;20/01/2024 18:58;4,94
ZIPAQUIRA - URBANO;20/01/2024 16:59;20/01/2024 17:58;4,28
ZIPAQUIRA - URBANO;20/01/2024 15:59;20/01/2024 16:58;2,37
ZIPAQUIRA - URBANO;20/01/2024 14:59;20/01/2024 15:58;2,92
ZIPAQUIRA - URBANO;20/01/2024 13:59;20/01/2024 14:58;2,59
ZIPAQUIRA - URBANO;20/01/2024 12:59;20/01/2024 13:58;2,16
ZIPAQUIRA - URBANO;20/01/2024 11:59;20/01/2024 12:58;2,63
ZIPAQUIRA - URBANO;20/01/2024 10:59;20/01/2024 11:58;6
ZIPAQUIRA - URBANO;20/01/2024 9:59;20/01/2024 10:58;8,58
ZIPAQUIRA - URBANO;20/01/2024 8:59;20/01/2024 9:58;12,41
ZIPAQUIRA - URBANO;20/01/2024 7:59;20/01/2024 8:58;15,34
ZIPAQUIRA - URBANO;20/01/2024 6:59;20/01/2024 7:58;19,3
ZIPAQUIRA - URBANO;20/01/2024 5:59;20/01/2024 6:58;18,05
ZIPAQUIRA - URBANO;20/01/2024 4:59;20/01/2024 5:58;17,5
ZIPAQUIRA - URBANO;20/01/2024 3:59;20/01/2024 4:58;19,2
ZIPAQUIRA - URBANO;20/01/2024 2:59;20/01/2024 3:58;13,26
ZIPAQUIRA - URBANO;20/01/2024 1:59;20/01/2024 2:58;12,1
ZIPAQUIRA - URBANO;20/01/2024 0:59;20/01/2024 1:58;12,02
ZIPAQUIRA - URBANO;19/01/2024 23:59;20/01/2024 0:58;14,53
ZIPAQUIRA - URBANO;19/01/2024 22:59;19/01/2024 23:58;7,33
ZIPAQUIRA - URBANO;19/01/2024 21:59;19/01/2024 22:58;7,36
ZIPAQUIRA - URBANO;19/01/2024 20:59;19/01/2024 21:58;8,43
ZIPAQUIRA - URBANO;19/01/2024 19:59;19/01/2024 20:58;7,72
ZIPAQUIRA - URBANO;19/01/2024 18:59;19/01/2024 19:58;5,72
ZIPAQUIRA - URBANO;19/01/2024 17:59;19/01/2024 18:58;6,62
ZIPAQUIRA - URBANO;19/01/2024 16:59;19/01/2024 17:58;4,48
ZIPAQUIRA - URBANO;19/01/2024 15:59;19/01/2024 16:58;3,75
ZIPAQUIRA - URBANO;19/01/2024 14:59;19/01/2024 15:58;3,34
ZIPAQUIRA - URBANO;19/01/2024 13:59;19/01/2024 14:58;5,54
ZIPAQUIRA - URBANO;19/01/2024 12:59;19/01/2024 13:58;2,98
ZIPAQUIRA - URBANO;19/01/2024 11:59;19/01/2024 12:58;3,36
ZIPAQUIRA - URBANO;19/01/2024 10:59;19/01/2024 11:58;4,15
ZIPAQUIRA - URBANO;19/01/2024 9:59;19/01/2024 10:58;5,28
ZIPAQUIRA - URBANO;19/01/2024 8:59;19/01/2024 9:58;5,7
ZIPAQUIRA - URBANO;19/01/2024 7:59;19/01/2024 8:58;16,45
ZIPAQUIRA - URBANO;19/01/2024 6:59;19/01/2024 7:58;25,37
ZIPAQUIRA - URBANO;19/01/2024 5:59;19/01/2024 6:58;9,69
ZIPAQUIRA - URBANO;19/01/2024 4:59;19/01/2024 5:58;10
ZIPAQUIRA - URBANO;19/01/2024 3:59;19/01/2024 4:58;8,9
ZIPAQUIRA - URBANO;19/01/2024 2:59;19/01/2024 3:58;6,05
ZIPAQUIRA - URBANO;19/01/2024 1:59;19/01/2024 2:58;3,22
ZIPAQUIRA - URBANO;19/01/2024 0:59;19/01/2024 1:58;7,14
ZIPAQUIRA - URBANO;18/01/2024 23:59;19/01/2024 0:58;4,11
ZIPAQUIRA - URBANO;18/01/2024 22:59;18/01/2024 23:58;4,19
ZIPAQUIRA - URBANO;18/01/2024 21:59;18/01/2024 22:58;7,87
ZIPAQUIRA - URBANO;18/01/2024 20:59;18/01/2024 21:58;5,83
ZIPAQUIRA - URBANO;18/01/2024 19:59;18/01/2024 20:58;6,29
ZIPAQUIRA - URBANO;18/01/2024 18:59;18/01/2024 19:58;6,17
ZIPAQUIRA - URBANO;18/01/2024 17:59;18/01/2024 18:58;5,45
ZIPAQUIRA - URBANO;18/01/2024 16:59;18/01/2024 17:58;4,31
ZIPAQUIRA - URBANO;18/01/2024 15:59;18/01/2024 16:58;3,6
ZIPAQUIRA - URBANO;18/01/2024 14:59;18/01/2024 15:58;3,69
ZIPAQUIRA - URBANO;18/01/2024 13:59;18/01/2024 14:58;4,28
ZIPAQUIRA - URBANO;18/01/2024 12:59;18/01/2024 13:58;3,75
ZIPAQUIRA - URBANO;18/01/2024 11:59;18/01/2024 12:58;3,15
ZIPAQUIRA - URBANO;18/01/2024 10:59;18/01/2024 11:58;3,39
ZIPAQUIRA - URBANO;18/01/2024 9:59;18/01/2024 10:58;3,91
ZIPAQUIRA - URBANO;18/01/2024 8:59;18/01/2024 9:58;4,02
ZIPAQUIRA - URBANO;18/01/2024 7:59;18/01/2024 8:58;7,94
ZIPAQUIRA - URBANO;18/01/2024 6:59;18/01/2024 7:58;11,16
ZIPAQUIRA - URBANO;18/01/2024 5:59;18/01/2024 6:58;16,02
ZIPAQUIRA - URBANO;18/01/2024 4:59;18/01/2024 5:58;12,49
ZIPAQUIRA - URBANO;18/01/2024 3:59;18/01/2024 4:58;8,52
ZIPAQUIRA - URBANO;18/01/2024 2:59;18/01/2024 3:58;7,87
ZIPAQUIRA - URBANO;18/01/2024 1:59;18/01/2024 2:58;8,87
ZIPAQUIRA - URBANO;18/01/2024 0:59;18/01/2024 1:58;11,79
ZIPAQUIRA - URBANO;17/01/2024 23:59;18/01/2024 0:58;10,46
ZIPAQUIRA - URBANO;17/01/2024 22:59;17/01/2024 23:58;7,38
ZIPAQUIRA - URBANO;17/01/2024 21:59;17/01/2024 22:58;9,92
ZIPAQUIRA - URBANO;17/01/2024 20:59;17/01/2024 21:58;10,66
ZIPAQUIRA - URBANO;17/01/2024 19:59;17/01/2024 20:58;5,8
ZIPAQUIRA - URBANO;17/01/2024 18:59;17/01/2024 19:58;5,5
ZIPAQUIRA - URBANO;17/01/2024 17:59;17/01/2024 18:58;4,82
ZIPAQUIRA - URBANO;17/01/2024 16:59;17/01/2024 17:58;3,32
ZIPAQUIRA - URBANO;17/01/2024 15:59;17/01/2024 16:58;2,94
ZIPAQUIRA - URBANO;17/01/2024 14:59;17/01/2024 15:58;3,92
ZIPAQUIRA - URBANO;17/01/2024 13:59;17/01/2024 14:58;3,92
ZIPAQUIRA - URBANO;17/01/2024 12:59;17/01/2024 13:58;4,11
ZIPAQUIRA - URBANO;17/01/2024 11:59;17/01/2024 12:58;3,66
ZIPAQUIRA - URBANO;17/01/2024 10:59;17/01/2024 11:58;4,09
ZIPAQUIRA - URBANO;17/01/2024 9:59;17/01/2024 10:58;4,24
ZIPAQUIRA - URBANO;17/01/2024 8:59;17/01/2024 9:58;8,05
ZIPAQUIRA - URBANO;17/01/2024 7:59;17/01/2024 8:58;18,53
ZIPAQUIRA - URBANO;17/01/2024 6:59;17/01/2024 7:58;20,61
ZIPAQUIRA - URBANO;17/01/2024 5:59;17/01/2024 6:58;23,58
ZIPAQUIRA - URBANO;17/01/2024 4:59;17/01/2024 5:58;15,36
ZIPAQUIRA - URBANO;17/01/2024 3:59;17/01/2024 4:58;14,18
ZIPAQUIRA - URBANO;17/01/2024 2:59;17/01/2024 3:58;9,71
ZIPAQUIRA - URBANO;17/01/2024 1:59;17/01/2024 2:58;7,85
ZIPAQUIRA - URBANO;17/01/2024 0:59;17/01/2024 1:58;5,42
ZIPAQUIRA - URBANO;16/01/2024 23:59;17/01/2024 0:58;6,71
ZIPAQUIRA - URBANO;16/01/2024 22:59;16/01/2024 23:58;5,7
ZIPAQUIRA - URBANO;16/01/2024 21:59;16/01/2024 22:58;5,37
ZIPAQUIRA - URBANO;16/01/2024 20:59;16/01/2024 21:58;5,72
ZIPAQUIRA - URBANO;16/01/2024 19:59;16/01/2024 20:58;5,77
ZIPAQUIRA - URBANO;16/01/2024 18:59;16/01/2024 19:58;5,37
ZIPAQUIRA - URBANO;16/01/2024 17:59;16/01/2024 18:58;7,48
ZIPAQUIRA - URBANO;16/01/2024 16:59;16/01/2024 17:58;4,65
ZIPAQUIRA - URBANO;16/01/2024 15:59;16/01/2024 16:58;3,55
ZIPAQUIRA - URBANO;16/01/2024 14:59;16/01/2024 15:58;3,28
ZIPAQUIRA - URBANO;16/01/2024 13:59;16/01/2024 14:58;3,2
ZIPAQUIRA - URBANO;16/01/2024 12:59;16/01/2024 13:58;2,95
ZIPAQUIRA - URBANO;16/01/2024 11:59;16/01/2024 12:58;2,86
ZIPAQUIRA - URBANO;16/01/2024 10:59;16/01/2024 11:58;2,76
ZIPAQUIRA - URBANO;16/01/2024 9:59;16/01/2024 10:58;3,23
ZIPAQUIRA - URBANO;16/01/2024 8:59;16/01/2024 9:58;6,77
ZIPAQUIRA - URBANO;16/01/2024 8:00;16/01/2024 8:59;17,16
ZIPAQUIRA - URBANO;16/01/2024 7:00;16/01/2024 7:59;22,31
ZIPAQUIRA - URBANO;16/01/2024 6:00;16/01/2024 6:59;14,92
ZIPAQUIRA - URBANO;16/01/2024 5:00;16/01/2024 5:59;11,38
ZIPAQUIRA - URBANO;16/01/2024 4:00;16/01/2024 4:59;8,23
ZIPAQUIRA - URBANO;16/01/2024 3:00;16/01/2024 3:59;7,28
ZIPAQUIRA - URBANO;16/01/2024 2:00;16/01/2024 2:59;8,52
ZIPAQUIRA - URBANO;16/01/2024 1:00;16/01/2024 1:59;9,14
ZIPAQUIRA - URBANO;16/01/2024 0:00;16/01/2024 0:59;5,12
ZIPAQUIRA - URBANO;15/01/2024 23:00;15/01/2024 23:59;4,69
ZIPAQUIRA - URBANO;15/01/2024 22:00;15/01/2024 22:59;5,68
ZIPAQUIRA - URBANO;15/01/2024 21:00;15/01/2024 21:59;5,14
ZIPAQUIRA - URBANO;15/01/2024 20:00;15/01/2024 20:59;3,84
ZIPAQUIRA - URBANO;15/01/2024 19:00;15/01/2024 19:59;4,36
ZIPAQUIRA - URBANO;15/01/2024 18:00;15/01/2024 18:59;4,23
ZIPAQUIRA - URBANO;15/01/2024 17:00;15/01/2024 17:59;3,38
ZIPAQUIRA - URBANO;15/01/2024 16:00;15/01/2024 16:59;2,92
ZIPAQUIRA - URBANO;15/01/2024 14:59;15/01/2024 15:59;3,1
ZIPAQUIRA - URBANO;15/01/2024 13:59;15/01/2024 14:59;3,12
ZIPAQUIRA - URBANO;15/01/2024 12:59;15/01/2024 13:59;3,78
ZIPAQUIRA - URBANO;15/01/2024 12:00;15/01/2024 12:59;3,78
ZIPAQUIRA - URBANO;15/01/2024 11:00;15/01/2024 11:59;3,57
ZIPAQUIRA - URBANO;15/01/2024 9:59;15/01/2024 10:58;3,92
ZIPAQUIRA - URBANO;15/01/2024 8:59;15/01/2024 9:58;7,9
ZIPAQUIRA - URBANO;15/01/2024 8:00;15/01/2024 8:59;19,3
ZIPAQUIRA - URBANO;15/01/2024 7:00;15/01/2024 7:59;19,16
ZIPAQUIRA - URBANO;15/01/2024 6:00;15/01/2024 6:59;19,31
ZIPAQUIRA - URBANO;15/01/2024 5:00;15/01/2024 5:59;8,89
ZIPAQUIRA - URBANO;15/01/2024 4:00;15/01/2024 4:59;11,35
ZIPAQUIRA - URBANO;15/01/2024 3:00;15/01/2024 3:59;11,19
ZIPAQUIRA - URBANO;15/01/2024 2:00;15/01/2024 2:59;11,74
ZIPAQUIRA - URBANO;15/01/2024 1:00;15/01/2024 1:59;10,47
ZIPAQUIRA - URBANO;15/01/2024 0:00;15/01/2024 0:59;9,3
ZIPAQUIRA - URBANO;14/01/2024 23:00;14/01/2024 23:59;9,78
ZIPAQUIRA - URBANO;14/01/2024 22:00;14/01/2024 22:59;9,18
ZIPAQUIRA - URBANO;14/01/2024 21:00;14/01/2024 21:59;9,11
ZIPAQUIRA - URBANO;14/01/2024 20:00;14/01/2024 20:59;8,91
ZIPAQUIRA - URBANO;14/01/2024 19:00;14/01/2024 19:59;7,79
ZIPAQUIRA - URBANO;14/01/2024 18:00;14/01/2024 18:59;7,33
ZIPAQUIRA - URBANO;14/01/2024 17:00;14/01/2024 17:59;6,98
ZIPAQUIRA - URBANO;14/01/2024 16:00;14/01/2024 16:59;6,15
ZIPAQUIRA - URBANO;14/01/2024 15:00;14/01/2024 15:59;5,93
ZIPAQUIRA - URBANO;14/01/2024 14:00;14/01/2024 14:59;5,94
ZIPAQUIRA - URBANO;14/01/2024 13:00;14/01/2024 13:59;5,01
ZIPAQUIRA - URBANO;14/01/2024 12:00;14/01/2024 12:59;5,24
ZIPAQUIRA - URBANO;14/01/2024 11:00;14/01/2024 11:59;6,06
ZIPAQUIRA - URBANO;14/01/2024 9:59;14/01/2024 10:58;9,12
ZIPAQUIRA - URBANO;14/01/2024 8:59;14/01/2024 9:58;10,43
ZIPAQUIRA - URBANO;14/01/2024 8:00;14/01/2024 8:59;17,91
ZIPAQUIRA - URBANO;14/01/2024 7:00;14/01/2024 7:59;18,98
ZIPAQUIRA - URBANO;14/01/2024 6:00;14/01/2024 6:59;16,1
ZIPAQUIRA - URBANO;14/01/2024 5:00;14/01/2024 5:59;14,67
ZIPAQUIRA - URBANO;14/01/2024 4:00;14/01/2024 4:59;13,83
ZIPAQUIRA - URBANO;14/01/2024 3:00;14/01/2024 3:59;13,47
ZIPAQUIRA - URBANO;14/01/2024 2:00;14/01/2024 2:59;11,96
ZIPAQUIRA - URBANO;14/01/2024 1:00;14/01/2024 1:59;11,89
ZIPAQUIRA - URBANO;14/01/2024 0:00;14/01/2024 0:59;10,66
ZIPAQUIRA - URBANO;13/01/2024 22:59;13/01/2024 23:58;10,63
ZIPAQUIRA - URBANO;13/01/2024 22:00;13/01/2024 22:59;10,95
ZIPAQUIRA - URBANO;13/01/2024 20:59;13/01/2024 21:58;9,43
ZIPAQUIRA - URBANO;13/01/2024 20:00;13/01/2024 20:59;10,33
ZIPAQUIRA - URBANO;13/01/2024 19:00;13/01/2024 19:59;11,67
ZIPAQUIRA - URBANO;13/01/2024 18:00;13/01/2024 18:59;10,47
ZIPAQUIRA - URBANO;13/01/2024 16:59;13/01/2024 17:59;9,45
ZIPAQUIRA - URBANO;13/01/2024 15:59;13/01/2024 16:59;9,43
ZIPAQUIRA - URBANO;13/01/2024 15:00;13/01/2024 15:59;9,8
ZIPAQUIRA - URBANO;13/01/2024 13:59;13/01/2024 14:58;11,07
ZIPAQUIRA - URBANO;13/01/2024 12:59;13/01/2024 13:58;6,92
ZIPAQUIRA - URBANO;13/01/2024 11:59;13/01/2024 12:58;7,72
ZIPAQUIRA - URBANO;13/01/2024 10:59;13/01/2024 11:58;8,41
ZIPAQUIRA - URBANO;13/01/2024 9:59;13/01/2024 10:58;10,76
ZIPAQUIRA - URBANO;13/01/2024 8:59;13/01/2024 9:58;12,49
ZIPAQUIRA - URBANO;13/01/2024 8:00;13/01/2024 8:59;15,9
ZIPAQUIRA - URBANO;13/01/2024 7:00;13/01/2024 7:59;19,09
ZIPAQUIRA - URBANO;13/01/2024 6:00;13/01/2024 6:59;12,05
ZIPAQUIRA - URBANO;13/01/2024 5:00;13/01/2024 5:59;12,31
ZIPAQUIRA - URBANO;13/01/2024 4:00;13/01/2024 4:59;8,22
ZIPAQUIRA - URBANO;13/01/2024 3:00;13/01/2024 3:59;10,73
ZIPAQUIRA - URBANO;13/01/2024 2:00;13/01/2024 2:59;12,95
ZIPAQUIRA - URBANO;13/01/2024 1:00;13/01/2024 1:59;12,21
ZIPAQUIRA - URBANO;13/01/2024 0:00;13/01/2024 0:59;12,99
ZIPAQUIRA - URBANO;12/01/2024 23:00;12/01/2024 23:59;11,82
ZIPAQUIRA - URBANO;12/01/2024 22:00;12/01/2024 22:59;9,53
ZIPAQUIRA - URBANO;12/01/2024 21:00;12/01/2024 21:59;10,47
ZIPAQUIRA - URBANO;12/01/2024 20:00;12/01/2024 20:59;11,64
ZIPAQUIRA - URBANO;12/01/2024 19:00;12/01/2024 19:59;9,35
ZIPAQUIRA - URBANO;12/01/2024 18:00;12/01/2024 18:59;7,53
ZIPAQUIRA - URBANO;12/01/2024 17:00;12/01/2024 17:59;6,91
ZIPAQUIRA - URBANO;12/01/2024 16:00;12/01/2024 16:59;5,36
ZIPAQUIRA - URBANO;12/01/2024 14:59;12/01/2024 15:58;4,06
ZIPAQUIRA - URBANO;12/01/2024 13:59;12/01/2024 14:58;3,69
ZIPAQUIRA - URBANO;12/01/2024 12:59;12/01/2024 13:58;3,55
ZIPAQUIRA - URBANO;12/01/2024 12:00;12/01/2024 12:59;4,71
ZIPAQUIRA - URBANO;12/01/2024 11:00;12/01/2024 11:59;9,25
ZIPAQUIRA - URBANO;12/01/2024 10:00;12/01/2024 10:59;10,18
ZIPAQUIRA - URBANO;12/01/2024 9:00;12/01/2024 9:59;12,64
ZIPAQUIRA - URBANO;12/01/2024 8:00;12/01/2024 8:59;15,86
ZIPAQUIRA - URBANO;12/01/2024 7:00;12/01/2024 7:59;15,72
ZIPAQUIRA - URBANO;12/01/2024 6:00;12/01/2024 6:59;17,63
ZIPAQUIRA - URBANO;12/01/2024 5:00;12/01/2024 5:59;12,76
ZIPAQUIRA - URBANO;12/01/2024 4:00;12/01/2024 4:59;10,91
ZIPAQUIRA - URBANO;12/01/2024 3:00;12/01/2024 3:59;11,51
ZIPAQUIRA - URBANO;12/01/2024 2:00;12/01/2024 2:59;10,86
ZIPAQUIRA - URBANO;12/01/2024 1:00;12/01/2024 1:59;9,96
ZIPAQUIRA - URBANO;12/01/2024 0:00;12/01/2024 0:59;9,87
ZIPAQUIRA - URBANO;11/01/2024 23:00;11/01/2024 23:59;9,9
ZIPAQUIRA - URBANO;11/01/2024 22:00;11/01/2024 22:59;9,38
ZIPAQUIRA - URBANO;11/01/2024 21:00;11/01/2024 21:59;8,79
ZIPAQUIRA - URBANO;11/01/2024 20:00;11/01/2024 20:59;8,44
ZIPAQUIRA - URBANO;11/01/2024 19:00;11/01/2024 19:59;12,29
ZIPAQUIRA - URBANO;11/01/2024 18:00;11/01/2024 18:59;10,57
ZIPAQUIRA - URBANO;11/01/2024 17:00;11/01/2024 17:59;9,33
ZIPAQUIRA - URBANO;11/01/2024 16:00;11/01/2024 16:59;7,08
ZIPAQUIRA - URBANO;11/01/2024 14:59;11/01/2024 15:58;3,12
ZIPAQUIRA - URBANO;11/01/2024 13:59;11/01/2024 14:58;3,43
ZIPAQUIRA - URBANO;11/01/2024 12:59;11/01/2024 13:58;3,37
ZIPAQUIRA - URBANO;11/01/2024 12:00;11/01/2024 12:59;3,65
ZIPAQUIRA - URBANO;11/01/2024 11:00;11/01/2024 11:59;3,48
ZIPAQUIRA - URBANO;11/01/2024 10:00;11/01/2024 10:59;3,31
ZIPAQUIRA - URBANO;11/01/2024 9:00;11/01/2024 9:59;5,33
ZIPAQUIRA - URBANO;11/01/2024 8:00;11/01/2024 8:59;14,35
ZIPAQUIRA - URBANO;11/01/2024 7:00;11/01/2024 7:59;19,78
ZIPAQUIRA - URBANO;11/01/2024 6:00;11/01/2024 6:59;14,64
ZIPAQUIRA - URBANO;11/01/2024 5:00;11/01/2024 5:59;8,53
ZIPAQUIRA - URBANO;11/01/2024 4:00;11/01/2024 4:59;5,88
ZIPAQUIRA - URBANO;11/01/2024 3:00;11/01/2024 3:59;5,36
ZIPAQUIRA - URBANO;11/01/2024 2:00;11/01/2024 2:59;5,82
ZIPAQUIRA - URBANO;11/01/2024 1:00;11/01/2024 1:59;5,48
ZIPAQUIRA - URBANO;11/01/2024 0:00;11/01/2024 0:59;7,3
ZIPAQUIRA - URBANO;10/01/2024 23:00;10/01/2024 23:59;5,97
ZIPAQUIRA - URBANO;10/01/2024 22:00;10/01/2024 22:59;5,15
ZIPAQUIRA - URBANO;10/01/2024 21:00;10/01/2024 21:59;7,32
ZIPAQUIRA - URBANO;10/01/2024 20:00;10/01/2024 20:59;5,59
ZIPAQUIRA - URBANO;10/01/2024 19:00;10/01/2024 19:59;5,7
ZIPAQUIRA - URBANO;10/01/2024 18:00;10/01/2024 18:59;3,94
ZIPAQUIRA - URBANO;10/01/2024 17:00;10/01/2024 17:59;3,4
ZIPAQUIRA - URBANO;10/01/2024 17:00;10/01/2024 17:59;2,72
ZIPAQUIRA - URBANO;10/01/2024 16:00;10/01/2024 16:59;2,57
ZIPAQUIRA - URBANO;10/01/2024 15:00;10/01/2024 15:59;3,46
ZIPAQUIRA - URBANO;10/01/2024 14:00;10/01/2024 14:59;3,15
ZIPAQUIRA - URBANO;10/01/2024 13:00;10/01/2024 13:59;2,69
ZIPAQUIRA - URBANO;10/01/2024 12:00;10/01/2024 12:59;4,73
ZIPAQUIRA - URBANO;10/01/2024 11:00;10/01/2024 11:59;6,14
ZIPAQUIRA - URBANO;10/01/2024 10:00;10/01/2024 10:59;9,1
ZIPAQUIRA - URBANO;10/01/2024 9:00;10/01/2024 9:59;17,43
ZIPAQUIRA - URBANO;10/01/2024 8:00;10/01/2024 8:59;20,6
ZIPAQUIRA - URBANO;10/01/2024 7:00;10/01/2024 7:59;20,26
ZIPAQUIRA - URBANO;10/01/2024 6:00;10/01/2024 6:59;18,23
ZIPAQUIRA - URBANO;10/01/2024 5:00;10/01/2024 5:59;16,76
ZIPAQUIRA - URBANO;10/01/2024 4:00;10/01/2024 4:59;11,24
ZIPAQUIRA - URBANO;10/01/2024 3:00;10/01/2024 3:59;12,53
ZIPAQUIRA - URBANO;10/01/2024 2:00;10/01/2024 2:59;11,14
ZIPAQUIRA - URBANO;10/01/2024 1:00;10/01/2024 1:59;10,16
ZIPAQUIRA - URBANO;10/01/2024 0:00;10/01/2024 0:59;6,61
ZIPAQUIRA - URBANO;9/01/2024 23:00;9/01/2024 23:59;6,98
ZIPAQUIRA - URBANO;9/01/2024 22:00;9/01/2024 22:59;7,02
ZIPAQUIRA - URBANO;9/01/2024 21:00;9/01/2024 21:59;7,33
ZIPAQUIRA - URBANO;9/01/2024 20:00;9/01/2024 20:59;6,04
ZIPAQUIRA - URBANO;9/01/2024 19:00;9/01/2024 19:59;5,98
ZIPAQUIRA - URBANO;9/01/2024 18:00;9/01/2024 18:59;6,16
ZIPAQUIRA - URBANO;9/01/2024 17:00;9/01/2024 17:59;4,36
ZIPAQUIRA - URBANO;9/01/2024 16:00;9/01/2024 16:59;3,88
ZIPAQUIRA - URBANO;9/01/2024 15:00;9/01/2024 15:59;3,78
ZIPAQUIRA - URBANO;9/01/2024 14:00;9/01/2024 14:59;5,02
ZIPAQUIRA - URBANO;9/01/2024 13:00;9/01/2024 13:59;3,55
ZIPAQUIRA - URBANO;9/01/2024 12:00;9/01/2024 12:59;3,81
ZIPAQUIRA - URBANO;9/01/2024 11:00;9/01/2024 11:59;6,87
ZIPAQUIRA - URBANO;9/01/2024 10:00;9/01/2024 10:59;14,86
ZIPAQUIRA - URBANO;9/01/2024 9:00;9/01/2024 9:59;22,55
ZIPAQUIRA - URBANO;9/01/2024 8:00;9/01/2024 8:59;27,55
ZIPAQUIRA - URBANO;9/01/2024 7:00;9/01/2024 7:59;16,66
ZIPAQUIRA - URBANO;9/01/2024 6:00;9/01/2024 6:59;14,56
ZIPAQUIRA - URBANO;9/01/2024 5:00;9/01/2024 5:59;13,06
ZIPAQUIRA - URBANO;9/01/2024 4:00;9/01/2024 4:59;12,22
ZIPAQUIRA - URBANO;9/01/2024 3:00;9/01/2024 3:59;8,62
ZIPAQUIRA - URBANO;9/01/2024 2:00;9/01/2024 2:59;9,86
ZIPAQUIRA - URBANO;9/01/2024 1:00;9/01/2024 1:59;9,82
ZIPAQUIRA - URBANO;9/01/2024 0:00;9/01/2024 0:59;7,35
ZIPAQUIRA - URBANO;8/01/2024 23:00;8/01/2024 23:59;8,18
ZIPAQUIRA - URBANO;8/01/2024 22:00;8/01/2024 22:59;7,49
ZIPAQUIRA - URBANO;8/01/2024 21:00;8/01/2024 21:59;7,3
ZIPAQUIRA - URBANO;8/01/2024 20:00;8/01/2024 20:59;8,26
ZIPAQUIRA - URBANO;8/01/2024 19:00;8/01/2024 19:59;6,82
ZIPAQUIRA - URBANO;8/01/2024 18:00;8/01/2024 18:59;5,27
ZIPAQUIRA - URBANO;8/01/2024 17:00;8/01/2024 17:59;4,3
ZIPAQUIRA - URBANO;8/01/2024 16:00;8/01/2024 16:59;4,6
ZIPAQUIRA - URBANO;8/01/2024 15:00;8/01/2024 15:59;4,36
ZIPAQUIRA - URBANO;8/01/2024 14:00;8/01/2024 14:59;3,6
ZIPAQUIRA - URBANO;8/01/2024 13:00;8/01/2024 13:59;4,37
ZIPAQUIRA - URBANO;8/01/2024 12:00;8/01/2024 12:59;4,89
